,id,ico_id,ico_symbol,date,open,close,low,high,created_at,updated_at,volume,btc_open,btc_close,btc_low,btc_high,value_from_coinmarketcap,currency
152387,18737115,3306,ETH,2020-07-27 00:00:00,310.2622680664,322.250793457,310.2398986816,329.7008666992,2020-07-27 00:00:12,2020-07-27 23:55:02,15653295104.0,0.03132327,0.02923325,0.03130093,0.02944618,1,USD
152769,18737497,3306,ETH,2020-07-28 00:00:00,322.8578186035,316.7050170898,307.9100036621,325.7387084961,2020-07-28 00:00:12,2020-07-28 23:55:03,12361591808.0,0.02937508,0.02901487,0.02888234,0.02909148,1,USD
153153,18737881,3306,ETH,2020-07-29 00:00:00,317.0331726074,318.1175537109,313.3629760742,324.3169250488,2020-07-29 00:00:14,2020-07-29 23:55:02,10870498304.0,0.02905144,0.02865483,0.02885099,0.02916317,1,USD
153537,18738265,3306,ETH,2020-07-30 00:00:00,317.4889831543,334.9675292969,315.820892334,338.3528442383,2020-07-30 00:00:10,2020-07-30 23:55:02,11831848960.0,0.0286014,0.03011431,0.0287522,0.03035969,1,USD
153924,18738652,3306,ETH,2020-07-31 00:00:00,335.3753967285,345.752746582,329.7054748535,348.3207092285,2020-07-31 00:00:13,2020-07-31 23:55:02,12034926592.0,0.03018351,0.03055887,0.02999836,0.03058143,1,USD
154310,18739038,3306,ETH,2020-08-01 00:00:00,346.5904541016,385.3599853516,343.5874328613,388.5937194824,2020-08-01 00:00:11,2020-08-01 23:55:02,14037626880.0,0.03060816,0.03274912,0.0305584,0.03296358,1,USD
154695,18739423,3306,ETH,2020-08-02 00:00:00,386.0076599121,370.0549926758,357.1436462402,410.5546264648,2020-08-02 00:00:08,2020-08-02 23:55:02,18885625856.0,0.03282492,0.03345553,0.03226736,0.0341262,1,USD
155080,18739808,3306,ETH,2020-08-03 00:00:00,370.5468139648,382.5629272461,370.5468139648,382.5629272461,2020-08-03 00:00:07,2020-08-03 02:45:02,19000692736.0,0.03352268,0.03427658,0.03356437,0.03427658,1,USD
155466,18740194,3306,ETH,2020-08-04 00:00:00,387.465057373,389.7053527832,383.8379211426,400.4375915527,2020-08-04 06:45:02,2020-08-04 23:55:02,14096070656.0,0.03445252,0.0347681,0.03450593,0.03517121,1,USD
155852,18740580,3306,ETH,2020-08-05 00:00:00,390.6571655273,401.5456848145,386.2184753418,406.3039550781,2020-08-05 00:00:08,2020-08-05 23:55:03,12858375168.0,0.03486176,0.03417786,0.03461271,0.03451904,1,USD
156238,18740966,3306,ETH,2020-08-06 00:00:00,402.4433288574,394.9365539551,392.7631530762,403.2705078125,2020-08-06 00:00:17,2020-08-06 23:55:02,11296062464.0,0.03425918,0.03351421,0.03341932,0.03422162,1,USD
156627,18741355,3306,ETH,2020-08-07 00:00:00,394.9491271973,379.7843933105,368.0773925781,398.1168823242,2020-08-07 00:00:15,2020-08-07 23:55:03,12770245632.0,0.03352774,0.03275938,0.03226317,0.03349374,1,USD
157015,18741743,3306,ETH,2020-08-08 00:00:00,378.8452148438,390.7753295898,377.3497314453,392.8862304688,2020-08-08 00:00:14,2020-08-08 23:55:03,9191464960.0,0.03265493,0.03326661,0.0325973,0.03329821,1,USD
157404,18742132,3306,ETH,2020-08-09 00:00:00,396.6801147461,389.8164978027,386.1478271484,399.6498413086,2020-08-09 00:00:11,2020-08-09 23:55:02,9513175040.0,0.03374839,0.03340255,0.03329885,0.03389552,1,USD
157796,18742524,3306,ETH,2020-08-10 00:00:00,391.6358947754,396.0256652832,391.6358947754,399.1104125977,2020-08-10 00:00:13,2020-08-10 23:55:03,11669111808.0,0.03354271,0.03335909,0.03351357,0.03317542,1,USD
158190,18742918,3306,ETH,2020-08-11 00:00:00,396.358001709,380.9050598145,370.8606262207,398.2862548828,2020-08-11 00:00:12,2020-08-11 23:55:03,12773615616.0,0.03336877,0.03338337,0.032942,0.03345717,1,USD
158585,18743313,3306,ETH,2020-08-12 00:00:00,379.4686279297,391.0950012207,368.9092407227,391.0950012207,2020-08-12 00:00:12,2020-08-12 23:55:03,12395634688.0,0.03325602,0.03377356,0.0327768,0.03377356,1,USD
158980,18743708,3306,ETH,2020-08-13 00:00:00,390.9879760742,430.1921081543,380.5920410156,431.0411987305,2020-08-13 00:00:13,2020-08-13 23:55:02,18500415488.0,0.03374969,0.03651944,0.03352707,0.03662815,1,USD
159378,18744106,3306,ETH,2020-08-14 00:00:00,431.0448303223,437.4722290039,424.1947937012,444.4097900391,2020-08-14 00:00:10,2020-08-14 23:55:02,15068872704.0,0.03657839,0.03715184,0.03616302,0.03760511,1,USD
159778,18744506,3306,ETH,2020-08-15 00:00:00,439.0881652832,433.1381835938,430.0053710938,441.7297058105,2020-08-15 00:00:11,2020-08-15 23:55:02,12416443392.0,0.03730929,0.03651917,0.03595074,0.03706383,1,USD
160176,18744904,3306,ETH,2020-08-16 00:00:00,433.2065429688,433.4552612305,415.9621887207,436.1915283203,2020-08-16 00:00:12,2020-08-16 23:55:02,12156903424.0,0.03650915,0.03645486,0.035333,0.03674463,1,USD
160574,18745302,3306,ETH,2020-08-17 00:00:00,434.8272094727,430.0600585938,422.8338012695,440.9135742188,2020-08-17 00:00:12,2020-08-17 23:55:02,13201175552.0,0.03656221,0.03509307,0.035776,0.03572667,1,USD
160972,18745700,3306,ETH,2020-08-18 00:00:00,430.7715759277,424.396484375,420.0942993164,432.4260864258,2020-08-18 00:00:12,2020-08-18 23:55:02,11999314944.0,0.0351524,0.03535781,0.0351102,0.03515658,1,USD
161372,18746100,3306,ETH,2020-08-19 00:00:00,424.1897277832,406.4810791016,397.9338684082,426.9961853027,2020-08-19 00:00:15,2020-08-19 23:55:03,13132905472.0,0.03537499,0.03456013,0.03399597,0.03551872,1,USD
161776,18746504,3306,ETH,2020-08-20 00:00:00,410.0639343262,416.7721252441,404.3078918457,418.69140625,2020-08-20 00:00:11,2020-08-20 23:55:01,10046885888.0,0.03487447,0.03505714,0.03449284,0.03518597,1,USD
162183,18746911,3306,ETH,2020-08-21 00:00:00,416.7878112793,388.9298706055,387.6047668457,418.3524169922,2020-08-21 00:00:09,2020-08-21 23:55:02,11766541312.0,0.03508796,0.03359966,0.03346841,0.03516102,1,USD
162589,18747317,3306,ETH,2020-08-22 00:00:00,389.1683044434,395.8610534668,382.8636779785,396.3105773926,2020-08-22 00:00:09,2020-08-22 23:55:02,10121460736.0,0.03357073,0.03388335,0.03336479,0.03393715,1,USD
162995,18747723,3306,ETH,2020-08-23 00:00:00,396.0147094727,392.1706848145,385.3089599609,396.0644836426,2020-08-23 00:00:10,2020-08-23 23:55:02,8144619520.0,0.03390007,0.03361253,0.03328369,0.03390463,1,USD
163401,18748129,3306,ETH,2020-08-24 00:00:00,390.8128356934,408.3577880859,389.4488830566,409.1172485352,2020-08-24 00:00:09,2020-08-24 23:55:02,10331416576.0,0.03350346,0.0346642,0.03346397,0.03471979,1,USD
163809,18748537,3306,ETH,2020-08-25 00:00:00,408.3671875,384.4527587891,374.6294555664,408.3671875,2020-08-25 00:00:08,2020-08-25 23:55:02,12412422144.0,0.03468205,0.03378464,0.03324686,0.03468512,1,USD
164215,18748943,3306,ETH,2020-08-26 00:00:00,382.8756103516,386.6661682129,378.7058410645,391.8322143555,2020-08-26 00:00:07,2020-08-26 23:55:02,9977196544.0,0.03368565,0.03365218,0.03352155,0.03411,1,USD
164621,18749349,3306,ETH,2020-08-27 00:00:00,387.0296325684,382.6947021484,375.966583252,394.8663635254,2020-08-27 00:00:10,2020-08-27 23:55:02,10452151296.0,0.03368884,0.03378216,0.03361022,0.0341262,1,USD
165029,18749757,3306,ETH,2020-08-28 00:00:00,382.5090942383,395.9325866699,381.2835693359,397.6471862793,2020-08-28 00:00:08,2020-08-28 23:55:02,9125780480.0,0.03378042,0.03431183,0.03368103,0.03448448,1,USD
165437,18750165,3306,ETH,2020-08-29 00:00:00,395.856262207,400.3085327148,393.0652160645,405.3973388672,2020-08-29 00:00:09,2020-08-29 23:55:02,8751936512.0,0.03429554,0.03477367,0.03416979,0.0350892,1,USD
165847,18750575,3306,ETH,2020-08-30 00:00:00,399.8397521973,428.113494873,399.8397521973,428.3989257812,2020-08-30 00:00:09,2020-08-30 23:55:01,11195235328.0,0.03474793,0.03656701,0.03479158,0.03657226,1,USD
166261,18750989,3306,ETH,2020-08-31 00:00:00,428.9275512695,435.556854248,420.0062866211,438.3966674805,2020-08-31 00:00:09,2020-08-31 23:55:02,12768693248.0,0.03662446,0.0372484,0.03619016,0.03733185,1,USD
166674,18751402,3306,ETH,2020-09-01 00:00:00,435.3569335938,478.2522277832,432.3197937012,486.8424682617,2020-09-01 00:00:06,2020-09-01 23:55:03,18725023744.0,0.03727109,0.03997998,0.03723677,0.04034467,1,USD
167087,18751815,3306,ETH,2020-09-02 00:00:00,478.1111755371,440.7606506348,424.4600219727,479.9024658203,2020-09-02 00:00:09,2020-09-02 23:55:02,19783723008.0,0.03994086,0.03859045,0.03752722,0.04031957,1,USD
167500,18752228,3306,ETH,2020-09-03 00:00:00,439.4620056152,385.805267334,382.0171203613,449.3634033203,2020-09-03 00:00:09,2020-09-03 23:55:01,19530985472.0,0.0385019,0.03770028,0.03742428,0.03932575,1,USD
167912,18752640,3306,ETH,2020-09-04 00:00:00,384.008026123,388.5994567871,371.6366882324,402.4117431641,2020-09-04 00:00:08,2020-09-04 23:55:01,16800439296.0,0.0374814,0.0369808,0.03634777,0.03773582,1,USD
168322,18753050,3306,ETH,2020-09-05 00:00:00,387.2571716309,332.5694274902,317.1843566895,393.6583862305,2020-09-05 00:00:07,2020-09-05 23:55:02,29758160896.0,0.03684018,0.03271513,0.03177546,0.03728566,1,USD
168732,18753460,3306,ETH,2020-09-06 00:00:00,333.3766479492,354.9436340332,319.3557434082,359.0194702148,2020-09-06 00:00:08,2020-09-06 23:55:02,27713601536.0,0.03278179,0.03448024,0.03174564,0.03471081,1,USD
169142,18753870,3306,ETH,2020-09-07 00:00:00,353.7414855957,351.7802734375,327.267364502,358.179107666,2020-09-07 00:00:08,2020-09-07 23:55:02,21776879616.0,0.03440947,0.03394192,0.03290692,0.03470854,1,USD
169553,18754281,3306,ETH,2020-09-08 00:00:00,354.2945556641,337.524017334,329.1982116699,355.5628662109,2020-09-08 00:00:07,2020-09-08 23:55:01,18001027072.0,0.03416678,0.03330946,0.03306361,0.03414023,1,USD
169965,18754693,3306,ETH,2020-09-09 00:00:00,336.8250427246,351.8054199219,332.3894348145,359.1644897461,2020-09-09 00:00:09,2020-09-09 23:55:02,14549857280.0,0.03324527,0.03434686,0.03314773,0.03471804,1,USD
170376,18755104,3306,ETH,2020-09-10 00:00:00,352.1293945312,367.6097412109,352.1293945312,377.3935852051,2020-09-10 00:00:06,2020-09-10 23:55:01,31397873664.0,0.03437975,0.03547645,0.03435631,0.03609605,1,USD
170787,18755515,3306,ETH,2020-09-11 00:00:00,368.0824890137,375.1729431152,356.4101257324,376.6304016113,2020-09-11 00:00:09,2020-09-11 23:55:02,27156621312.0,0.03551844,0.03605983,0.03505116,0.03621522,1,USD
171201,18755929,3306,ETH,2020-09-12 00:00:00,374.5679016113,386.9334716797,367.9022216797,386.9334716797,2020-09-12 00:00:11,2020-09-12 23:55:01,13272563712.0,0.03601298,0.03706573,0.03564951,0.03706573,1,USD
171615,18756343,3306,ETH,2020-09-13 00:00:00,387.5076599121,365.4131774902,354.6596984863,388.8075256348,2020-09-13 00:00:10,2020-09-13 23:55:02,15044076544.0,0.03710988,0.03539244,0.03447912,0.03686997,1,USD
172028,18756756,3306,ETH,2020-09-14 00:00:00,365.4463195801,376.8639221191,357.9998779297,384.0093688965,2020-09-14 00:00:11,2020-09-14 23:55:03,17505042432.0,0.03539858,0.03533063,0.03473353,0.03567112,1,USD
172450,18757178,3306,ETH,2020-09-15 00:00:00,378.4071350098,374.4703674316,374.1116638184,381.4919128418,2020-09-15 00:00:07,2020-09-15 06:45:02,17650391040.0,0.0354286,0.03486802,0.03482548,0.03534853,1,USD
